region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr,pg,estimate_type
Other High Income Countries,OHI,Malta,MLT,2010,national,EU-SILC,national,2010,income,0,2006 - 2020,2.15,0.002192739,0.001203491,8.86E-04,0.00236324,38.50441855,33.91647977,0.14549196,0.290257715,0.244293908,0.034032547,0.050390351,0.061966855,0.072333673,0.08236294,0.09350137,0.106638019,0.123027714,0.148657254,0.227089277,0.906272824,0.628057837,414508,20557.73775,,FALSE,micro,survey,18.10823989,0.12505516,0.955547134,
Other High Income Countries,OHI,Malta,MLT,2011,national,EU-SILC,national,2011,income,0,2006 - 2020,2.15,0.001857052,0.001373408,0.001078741,0.002869823,39.28626537,34.59186103,0.148234199,0.291421287,0.237420108,0.034523196,0.050315724,0.062100928,0.072523878,0.082741996,0.093302026,0.105456009,0.120624042,0.146477147,0.231935054,0.933125526,0.628057837,416268,20566.42777,,FALSE,micro,survey,18.44593051,0.124870891,0.964069,
Other High Income Countries,OHI,Malta,MLT,2012,national,EU-SILC,national,2012,income,0,2006 - 2020,2.15,0.001177221,4.13E-04,2.12E-04,6.57E-04,40.69435218,35.50497858,0.149099723,0.293604357,0.236100904,0.033705758,0.050010988,0.06234158,0.073086669,0.082709416,0.093050273,0.10470896,0.120266398,0.145719118,0.23440084,0.955294957,0.628057837,420028,21221.60571,,FALSE,micro,survey,18.90248929,0.121785774,0.85509639,
Other High Income Countries,OHI,Malta,MLT,2013,national,EU-SILC,national,2013,income,0,2006 - 2020,2.15,2.97E-04,5.46E-05,1.19E-05,6.17E-05,42.88144775,37.58223522,0.140484281,0.288436638,0.231940176,0.034824564,0.051433482,0.062982727,0.073103771,0.082809527,0.092621042,0.104466274,0.120213143,0.146018825,0.231526644,0.966570127,0.628057837,425967,22071.06515,,FALSE,micro,survey,19.94111761,0.11432879,0.774542187,
Other High Income Countries,OHI,Malta,MLT,2014,national,EU-SILC,national,2014,income,0,2006 - 2020,2.15,0,0,0,0,45.4091026,39.88535558,0.142339932,0.290203465,0.235916946,0.034673621,0.051088923,0.06260168,0.072394688,0.082473422,0.093549526,0.105461633,0.119807825,0.144947878,0.233000803,0.969569487,0.628057837,434558,23286.22645,,FALSE,micro,survey,21.09267779,0.116612095,0.731164567,
Other High Income Countries,OHI,Malta,MLT,2015,national,EU-SILC,national,2015,income,0,2006 - 2020,2.15,8.44E-04,6.68E-04,5.31E-04,0.001355038,45.62878576,39.54135271,0.147968931,0.294337734,0.239429301,0.034472897,0.050894684,0.061816201,0.071886383,0.081977921,0.092472683,0.104657271,0.120528326,0.145089544,0.23620409,0.980240069,0.628057837,445053,24921.71418,12213.05842,FALSE,micro,survey,20.92067636,0.107193109,0.779995171,
Other High Income Countries,OHI,Malta,MLT,2016,national,EU-SILC,national,2016,income,0,2006 - 2020,2.15,9.21E-04,6.63E-04,5.29E-04,0.001413505,48.51734713,42.70111162,0.144246321,0.290890259,0.23735556,0.034526654,0.051522734,0.062181878,0.071772626,0.082480602,0.092841749,0.104563764,0.121198872,0.147792789,0.231118331,0.986540045,0.628057837,455356,25181.4771,,FALSE,micro,survey,22.50055581,0.115011466,0.743341857,
Other High Income Countries,OHI,Malta,MLT,2017,national,EU-SILC,national,2017,income,0,2006 - 2020,2.15,0.001598865,9.23E-04,6.63E-04,0.001755028,48.85232554,43.03334463,0.14742223,0.292322386,0.235840476,0.033937745,0.051122173,0.062057184,0.072257161,0.082638107,0.09311698,0.104961671,0.119708948,0.147232374,0.232967659,1,0.628057837,467999,27164.30042,,FALSE,micro,survey,22.66667231,0.109036406,0.749987406,
Other High Income Countries,OHI,Malta,MLT,2018,national,EU-SILC,national,2018,income,0,2006 - 2020,2.15,0.001033806,5.44E-04,3.25E-04,8.77E-04,50.07541838,44.17501691,0.141490918,0.286650862,0.23349644,0.034600686,0.051154119,0.062549132,0.073464642,0.083577507,0.093771227,0.106274013,0.120125706,0.145829749,0.228653221,1.011578224,0.628057837,484630,28177.54954,,FALSE,micro,survey,23.23750845,0.112397144,0.694808169,
Other High Income Countries,OHI,Malta,MLT,2019,national,EU-SILC,national,2019,income,0,2006 - 2020,2.15,0.003046818,0.001349445,9.30E-04,0.002561267,54.54963339,45.71077825,0.171731071,0.310417786,0.255077756,0.031542153,0.049972375,0.0607633,0.069959405,0.079165737,0.090157068,0.10414272,0.120614721,0.145687617,0.247994903,1.028188962,0.628057837,504062,29003.58181,,FALSE,micro,survey,24.00538913,0.108883318,0.749558845,
Other High Income Countries,OHI,Malta,MLT,2020,national,EU-SILC,national,2020,income,0,2006 - 2020,2.15,0.002556745,0.001040505,5.56E-04,0.001517811,56.98932859,48.10663771,0.176920304,0.31403779,0.253932478,0.030954282,0.049287737,0.060100966,0.069840027,0.079276399,0.090797775,0.103177013,0.119362068,0.146676657,0.250527076,1.034754379,0.628057837,515332,26077.62734,,FALSE,micro,survey,25.20331886,0.108411328,0.689501807,
East Asia & Pacific,EAP,Myanmar,MMR,2015,national,MPLCS,national,2015,consumption,0,2015 - 2017,2.15,0.062170024,0.014491624,0.005082175,0.018148091,6.41480156,4.768426542,0.250511818,0.380685092,0.286223464,0.029545165,0.043817812,0.052551682,0.060887173,0.069687946,0.080380405,0.093789836,0.112104041,0.140181031,0.317054909,0.847281615,389.8428955,51483949,1174.421488,,FALSE,micro,survey,3.534213271,0.281326943,5.949144886,
East Asia & Pacific,EAP,Myanmar,MMR,2017,national,MLCS,national,2017,consumption,0,2015 - 2017,2.15,0.019911567,0.003197562,8.37E-04,0.003756108,6.579838943,5.471380418,0.155311122,0.306968695,0.241585784,0.037638804,0.050889373,0.060403729,0.069118651,0.078292346,0.088158821,0.099960926,0.116114087,0.14427018,0.255153083,0.988916225,389.8428955,52288341,1302.388224,,FALSE,micro,survey,3.885690209,0.235669091,5.038666566,
Europe & Central Asia,ECA,Montenegro,MNE,2005,national,HBS,national,2005,consumption,0,2005 - 2014,2.15,0.002284184,5.91E-04,1.62E-04,6.92E-04,14.56174793,12.47187402,0.150665512,0.302172764,0.25563177,0.035013215,0.050356522,0.060117018,0.069534061,0.079344487,0.091459445,0.103774285,0.120376932,0.150144548,0.239879486,0.725171616,0.418739349,614261,5013.195901,,FALSE,micro,survey,7.385937012,0.153652973,2.312587292,
Europe & Central Asia,ECA,Montenegro,MNE,2006,national,HBS,national,2006,consumption,0,2005 - 2014,2.15,0,0,0,0,15.07190109,12.92245215,0.149388954,0.300353596,0.2650873,0.034639402,0.049448537,0.06006081,0.069145909,0.079947429,0.092674765,0.10503178,0.12389899,0.153138883,0.232013494,0.74637932,0.418739349,615025,5435.886221,4656.298712,FALSE,micro,survey,7.611226075,0.163388605,2.228493976,
Europe & Central Asia,ECA,Montenegro,MNE,2007,national,HBS,national,2007,consumption,0,2005 - 2014,2.15,0.003606451,1.27E-04,4.44E-06,1.29E-04,18.54024505,15.7972124,0.16621556,0.314480677,0.269073524,0.032313545,0.048227751,0.057274549,0.06816186,0.079609357,0.090759553,0.106383199,0.124152286,0.148519561,0.244598338,0.778825368,0.418739349,615875,5798.064973,5198.398512,FALSE,micro,survey,9.048606199,0.147468978,1.874158596,
Europe & Central Asia,ECA,Montenegro,MNE,2008,national,HBS,national,2008,consumption,0,2005 - 2014,2.15,9.39E-04,3.31E-04,1.17E-04,4.08E-04,19.49541239,16.51187848,0.154391941,0.304879936,0.253300069,0.034751845,0.04950411,0.060608589,0.069836542,0.080214089,0.089942043,0.103000646,0.120251906,0.146565655,0.245324575,0.847040518,0.418739349,616969,6205.821247,5768.031801,FALSE,micro,survey,9.40593924,0.144988521,1.739157093,
Europe & Central Asia,ECA,Montenegro,MNE,2009,national,HBS,national,2009,consumption,0,2005 - 2014,2.15,0,0,0,0,19.12731721,16.12005657,0.162157818,0.310085163,0.250828693,0.032601507,0.050046535,0.060770211,0.069037974,0.079869264,0.090321288,0.10284059,0.118061038,0.14803394,0.248417652,0.876405062,0.418739349,618294,5833.659544,4935.670575,FALSE,micro,survey,9.210028283,0.131720982,1.792916285,
Europe & Central Asia,ECA,Montenegro,MNE,2010,national,HBS,national,2010,consumption,0,2005 - 2014,2.15,0,0,0,0,17.29133551,15.24828796,0.139936672,0.288930967,0.24784689,0.036115165,0.050483704,0.060228798,0.071172122,0.083103076,0.094011145,0.108290686,0.124574967,0.145672265,0.226348071,0.882145076,0.418739349,619428,5982.199285,5024.978515,FALSE,micro,survey,8.774143982,0.145812952,1.901386292,
Europe & Central Asia,ECA,Montenegro,MNE,2011,national,HBS,national,2011,consumption,0,2005 - 2014,2.15,0.002112417,7.73E-04,2.83E-04,9.62E-04,17.02552873,14.54426109,0.160086759,0.308198538,0.246994003,0.033483882,0.048769472,0.059857232,0.070916603,0.080613568,0.090008451,0.103539115,0.119879101,0.146201473,0.246731104,0.912580333,0.418739349,620079,6168.848386,5042.948396,FALSE,micro,survey,8.422130547,0.152072836,2.020875069,
Europe & Central Asia,ECA,Montenegro,MNE,2012,national,HBS,national,2012,consumption,0,2005 - 2014,2.15,0.012642962,0.004914636,0.002166538,0.00658011,15.97109048,13.39516193,0.181493611,0.32273736,0.286844278,0.02985905,0.047355398,0.057225297,0.067083437,0.077284576,0.090322728,0.10630255,0.124066974,0.156060197,0.244439794,0.950409087,0.418739349,620601,5995.774451,4841.943696,FALSE,micro,survey,7.847580965,0.171663422,2.357401976,
Europe & Central Asia,ECA,Montenegro,MNE,2012,national,SILC-C,national,2012,income,1,2012 - 2021,2.15,0.030313168,0.011693813,0.007330538,0.021377058,15.56343944,12.24421831,0.324868739,0.412064898,0.404836044,0.015640676,0.029425543,0.042431914,0.056189391,0.07069379,0.08867256,0.10985449,0.133734282,0.16667169,0.286685663,0.950409087,0.418739349,620601,5995.774451,4841.943696,FALSE,micro,survey,7.272109155,0.280149841,3.689928874,
Europe & Central Asia,ECA,Montenegro,MNE,2013,national,HBS,national,2013,consumption,0,2005 - 2014,2.15,0.010383036,0.001983466,3.92E-04,0.002211213,16.23704051,13.48932809,0.180249454,0.324429363,0.280892262,0.03024231,0.046473676,0.057966711,0.06757405,0.078554184,0.088714256,0.10447563,0.123098781,0.155376461,0.24752394,0.971374032,0.418739349,621207,6202.506703,4914.060152,FALSE,micro,survey,7.894664045,0.16239757,2.25161037,
Europe & Central Asia,ECA,Montenegro,MNE,2013,national,SILC-C,national,2013,income,1,2012 - 2021,2.15,0.030291823,0.009910089,0.004572258,0.013915075,15.43739819,12.52823288,0.282788534,0.390217286,0.376559694,0.017195429,0.034637071,0.046033029,0.057944186,0.073015848,0.089547629,0.109172016,0.132739705,0.167598497,0.272116591,0.971374032,0.418739349,621207,6202.506703,4914.060152,FALSE,micro,survey,7.41411644,0.269767878,3.122136526,
Europe & Central Asia,ECA,Montenegro,MNE,2014,national,HBS,national,2014,consumption,0,2005 - 2014,2.15,0,0,0,0,17.05691786,14.21384739,0.166317637,0.31926522,0.267934421,0.035484612,0.049262501,0.056490213,0.06639134,0.077010854,0.08923571,0.101264487,0.119918285,0.147810409,0.257131589,0.964472312,0.418739349,621810,6307.018561,5049.6456,FALSE,micro,survey,8.256923697,0.136168224,2.004090389,
Europe & Central Asia,ECA,Montenegro,MNE,2014,national,SILC-C,national,2014,income,1,2012 - 2021,2.15,0.016274613,0.00376735,0.001750753,0.00600045,15.99554851,13.1334538,0.275935297,0.387693566,0.366211891,0.017984112,0.032596517,0.046159837,0.059640237,0.074676544,0.090076066,0.108967126,0.132304022,0.168258243,0.269337296,0.964472312,0.418739349,621810,6307.018561,5049.6456,FALSE,micro,survey,7.7167269,0.26370057,2.938356563,
Europe & Central Asia,ECA,Montenegro,MNE,2015,national,SILC-C,national,2015,income,1,2012 - 2021,2.15,0.013457713,0.002369463,6.31E-04,0.002784421,16.20393694,13.26383678,0.275091361,0.390050334,0.355098599,0.018323618,0.033304752,0.046810009,0.060074737,0.073911186,0.089581633,0.106429666,0.128793083,0.165839453,0.276931862,0.979408987,0.418739349,622159,6517.192675,5159.126174,FALSE,micro,survey,7.781918389,0.256383941,2.768554219,
Europe & Central Asia,ECA,Montenegro,MNE,2016,national,SILC-C,national,2016,income,1,2012 - 2021,2.15,0.02474331,0.013999589,0.010563035,0.029819863,17.70471783,14.53580956,0.292684616,0.384670479,0.334122216,0.017080465,0.035065226,0.049520532,0.062311753,0.075366373,0.088723549,0.104708381,0.128117423,0.16170905,0.277397248,0.976751016,0.418739349,622303,6707.85041,5434.484146,FALSE,micro,survey,8.417904779,0.235798149,3.575702858,
Europe & Central Asia,ECA,Montenegro,MNE,2017,national,SILC-C,national,2017,income,1,2012 - 2021,2.15,0.033115064,0.015874581,0.012059291,0.033985497,17.45482713,14.85214474,0.283544137,0.36881562,0.323160173,0.015565459,0.036077186,0.051747207,0.065457001,0.078291936,0.092644567,0.108850418,0.128959637,0.162140713,0.260265877,1,0.418739349,622373,7023.433812,5647.704622,FALSE,micro,survey,8.576072369,0.23193,3.773500058,
Europe & Central Asia,ECA,Montenegro,MNE,2018,national,SILC-C,national,2018,income,1,2012 - 2021,2.15,0.02839833,0.010210581,0.005802747,0.016645441,16.97166385,14.61829785,0.263028939,0.368090782,0.319734721,0.017611174,0.035367246,0.050475945,0.064911944,0.078842526,0.092583952,0.107918602,0.129804198,0.162961837,0.259522577,1.026112226,0.418739349,622227,7381.80764,5908.352002,FALSE,micro,survey,8.459148926,0.244910639,2.958674623,
Europe & Central Asia,ECA,Montenegro,MNE,2019,national,SILC-C,national,2019,income,1,2012 - 2021,2.15,0.019976742,0.005797253,0.002841404,0.008609393,17.73905511,15.00655309,0.235800513,0.356654064,0.320015825,0.020705457,0.038261781,0.052478378,0.065019265,0.077742554,0.091354435,0.108136848,0.130290689,0.16252083,0.253489763,1.029822335,0.418739349,622028,7684.183972,6091.243668,FALSE,micro,survey,8.653276547,0.223211567,2.493186768,
Europe & Central Asia,ECA,Montenegro,MNE,2020,national,SILC-C,national,2020,income,1,2012 - 2021,2.15,0.017676241,0.007373139,0.004554851,0.01302249,17.46679131,14.6925638,0.235930908,0.354124168,0.320198254,0.02118219,0.039532057,0.052585506,0.065204226,0.077290062,0.092150804,0.108444034,0.12923449,0.160869895,0.253506735,1.027189535,0.418739349,621306,6515.536806,5815.012402,FALSE,micro,survey,8.496281902,0.217588591,2.690170134,
Europe & Central Asia,ECA,Montenegro,MNE,2021,national,SILC-C,national,2021,income,1,2012 - 2021,2.15,0.019771242,0.009415433,0.006307536,0.018083546,18.8918426,16.27478841,0.229505795,0.342971835,0.305097784,0.021407068,0.040971959,0.054916561,0.066512507,0.079028822,0.092943109,0.110870954,0.129326243,0.157121049,0.246901728,1.051953023,0.418739349,619211,7390.308117,6070.969674,FALSE,micro,survey,9.287394206,0.208343162,2.71986194,
East Asia & Pacific,EAP,Mongolia,MNG,1995,national,LSMS,national,1995,consumption,0,1995 - 1998,2.15,0.1476,0.031783396,0.00927223,0.037830375,5.018735946,4.18959383,0.180622082,0.331953402,0.300287147,0.030583937,0.043082354,0.054559405,0.065765761,0.077365537,0.090150355,0.105364899,0.125551625,0.157958556,0.24961757,0.092348801,873.5419922,2330334,1431.460923,,FALSE,group,survey,3.244796915,0.34025,7.091395394,
East Asia & Pacific,EAP,Mongolia,MNG,1998,national,LSMS,national,1998,consumption,0,1995 - 1998,2.15,0.28449,0.085975671,0.036578174,0.114771592,3.360751868,2.968533823,0.154834894,0.302719628,0.260568508,0.030421321,0.0468006,0.059836859,0.071418167,0.082626563,0.094375074,0.10782625,0.125144706,0.152334295,0.229216164,0.202572862,873.5419922,2405148,1522.389794,,FALSE,group,survey,2.634266912,0.41233,10.23197205,
East Asia & Pacific,EAP,Mongolia,MNG,2002,national,HIES-LSMS,national,2002.15,consumption,1,2002,2.15,0.11612102,0.02724981,0.009670693,0.03469584,5.2625729,4.394163694,0.181208849,0.328929481,0.294741824,0.029931522,0.044969205,0.055346533,0.066446782,0.077525955,0.090070126,0.104921645,0.126282166,0.158222206,0.246283859,0.262804446,873.5419922,2497892.55,1649.938824,,FALSE,micro,survey,3.347081847,0.331809001,6.840054304,
East Asia & Pacific,EAP,Mongolia,MNG,2007,national,HSES,national,2007.5,consumption,2,2007,2.15,0.016951886,0.00286677,7.64E-04,0.00338377,8.620323533,6.794510655,0.210714817,0.358218714,0.313649813,0.03026643,0.042477547,0.051950742,0.061748826,0.072655684,0.085131686,0.100251373,0.12144622,0.156604734,0.27746676,0.440399683,873.5419922,2619765,2400.225093,,FALSE,micro,survey,4.547255328,0.260445445,4.293737548,
East Asia & Pacific,EAP,Mongolia,MNG,2010,national,HSES,national,2010,consumption,3,2010 - 2018,2.15,0.011435707,0.001579682,3.81E-04,0.001831184,8.488634065,6.957614436,0.179685836,0.330812121,0.288920464,0.032255047,0.045625577,0.055903424,0.065572215,0.076109684,0.088724493,0.102931099,0.122283928,0.153407881,0.257186653,0.585534119,873.5419922,2702520,2646.561677,1532.437763,FALSE,micro,survey,4.628807218,0.235898004,4.142648104,
East Asia & Pacific,EAP,Mongolia,MNG,2011,national,HSES,national,2011,consumption,3,2010 - 2018,2.15,0.008566814,0.001035571,1.95E-04,0.001151942,9.343779173,7.489368519,0.188444339,0.338835075,0.291832763,0.032392682,0.045437788,0.054952455,0.06472193,0.074665121,0.086491742,0.10099759,0.120728185,0.153397894,0.266214614,0.634784663,873.5419922,2743938,3057.317255,1748.187754,FALSE,micro,survey,4.894684259,0.221807313,3.798942687,
East Asia & Pacific,EAP,Mongolia,MNG,2012,national,HSES,national,2012,consumption,3,2010 - 2018,2.15,0.004731093,8.06E-04,2.12E-04,9.46E-04,10.74751617,8.753404994,0.187202695,0.337516151,0.293664478,0.031496626,0.045000965,0.054909513,0.064644485,0.075439819,0.08776217,0.102003467,0.122197006,0.15472765,0.261818298,0.725751431,873.5419922,2792349,3374.438383,1941.22829,FALSE,micro,survey,5.526702497,0.214299804,3.321169682,
East Asia & Pacific,EAP,Mongolia,MNG,2014,national,HSES,national,2014,consumption,3,2010 - 2018,2.15,0.003275522,4.51E-04,9.42E-05,5.08E-04,11.20757519,9.306552829,0.170170648,0.320377899,0.267331544,0.033049542,0.047812806,0.058048616,0.067745923,0.077684304,0.089040567,0.102634627,0.120599384,0.148681203,0.254703029,0.90015069,873.5419922,2902823,3909.91332,2291.307159,FALSE,micro,survey,5.803276414,0.186277342,3.083362508,
East Asia & Pacific,EAP,Mongolia,MNG,2016,national,HSES,national,2016,consumption,3,2010 - 2018,2.15,0.007064973,0.001009997,2.31E-04,0.001156937,9.275489617,7.710069399,0.172810723,0.323457328,0.272187788,0.033181471,0.047088664,0.057424175,0.066803328,0.077234768,0.089179283,0.102772161,0.120673592,0.149468866,0.256173693,0.958759585,873.5419922,3029555,3892.652204,2415.990894,FALSE,micro,survey,5.005034699,0.214507063,3.733842807,
East Asia & Pacific,EAP,Mongolia,MNG,2018,national,HSES,national,2018,consumption,3,2010 - 2018,2.15,0.007115856,9.41E-04,2.17E-04,0.001081173,9.861786646,8.099155896,0.176722264,0.327409904,0.281878541,0.03271849,0.046764419,0.056466167,0.066052684,0.076435807,0.088426337,0.102825253,0.121737545,0.151867491,0.256705807,1.068242476,873.5419922,3163991,4242.300222,2695.799188,FALSE,micro,survey,5.199577948,0.208995054,3.544459486,
East Asia & Pacific,EAP,Mongolia,MNG,2022,national,HSES,national,2022,consumption,4,2022,2.15,0.002234101,3.93E-04,1.07E-04,4.64E-04,12.3030519,10.32654456,0.1619913,0.314164746,0.270893461,0.033869205,0.048003706,0.05831501,0.067745327,0.078148967,0.090121575,0.103865005,0.121975573,0.151496177,0.246459455,1.470700779,873.5419922,3398366,4249.675014,2758.19722,FALSE,micro,survey,6.313272281,0.179385384,2.780287187,
Sub-Saharan Africa,SSA,Mozambique,MOZ,1996,national,NHS,national,1996.27,consumption,0,1996 - 2019,2.15,0.826842846,0.498077776,0.341674302,0.898021141,1.590054783,0.883410089,0.485122183,0.532887741,0.483232157,0.017079121,0.02505262,0.033357436,0.041038244,0.050022033,0.061465398,0.078170539,0.103844945,0.153215273,0.436754391,0.1663365,21.98801994,16198939.17,233.0330015,,FALSE,micro,survey,2.15,0.826842846,35.01195899,
